Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
5,6/29/12,87.08,3.286,1053.25,12.75,NA,113.8,1300.11,222.4307191,5.801,FALSE
5,7/6/12,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,FALSE
5,7/13/12,80.78,3.256,1471.06,1,12,889.18,798.44,222.5121481,5.603,FALSE
5,7/20/12,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,FALSE
5,7/27/12,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,FALSE
5,8/3/12,86.91,3.417,7365.26,14.48,0.7,3640.7,2517.31,222.5385111,5.603,FALSE
5,8/10/12,86.96,3.494,3261.56,15,0.5,1687.13,2102.31,222.5472987,5.603,FALSE
5,8/17/12,87.52,3.571,1649.56,-10.98,2.31,1955.75,1205.23,222.6276753,5.603,FALSE
5,8/24/12,79.45,3.62,1985.37,68,4.54,627.6,1355.17,222.7617437,5.603,FALSE
5,8/31/12,84.25,3.638,5211.69,49,13,2799.14,2740.48,222.8958121,5.603,FALSE
5,9/7/12,86.3,3.73,2797.26,1.9,9.61,968.75,2069.3,223.0298805,5.603,TRUE
5,9/14/12,76.65,3.717,2027.18,4,4.55,1354.97,3535.01,223.1734167,5.603,FALSE
5,9/21/12,71.09,3.721,3033.26,5.73,1.1,83.82,4579.05,223.3737593,5.603,FALSE
5,9/28/12,78.33,3.666,1279.39,NA,0.55,425.98,1492.6,223.5741019,5.603,FALSE
5,10/5/12,71.17,3.617,2048.94,NA,6.02,1121.58,2070.87,223.7744444,5.422,FALSE
5,10/12/12,66.24,3.601,1355.87,NA,4,453.98,3562.36,223.974787,5.422,FALSE
5,10/19/12,69.17,3.594,908.91,NA,NA,NA,709.95,224.0192873,5.422,FALSE
5,10/26/12,71.7,3.506,1547.61,1.74,NA,133.31,598.74,224.0378139,5.422,FALSE
5,11/2/12,57.83,3.386,3526.61,1163.63,2.31,514.05,1555.5,224.0563405,5.422,FALSE
5,11/9/12,64.61,3.314,2548.02,2037.54,1.95,303.93,1595.16,224.0748671,5.422,FALSE
5,11/16/12,56.89,3.252,1631.01,-35.74,15.46,326.59,2310.83,224.1066241,5.422,FALSE
5,11/23/12,59.07,3.211,310.95,NA,43319.43,46.61,372.22,224.1560216,5.422,TRUE
5,11/30/12,56.2,3.207,2077.6,NA,2752.82,8.82,3349.59,224.2054191,5.422,FALSE
5,12/7/12,66.13,3.198,2472.7,NA,68,105.14,2359.84,224.2548167,5.422,FALSE
5,12/14/12,52.44,3.168,4007.5,NA,0.49,4.97,1108.47,224.314405,5.422,FALSE
5,12/21/12,58.63,3.098,1344.9,NA,15,NA,911.84,224.4351383,5.422,FALSE
5,12/28/12,47.47,3.108,6052.63,13017.25,60.81,72.8,3503.26,224.5558716,5.422,TRUE
5,1/4/13,41.77,3.161,878.13,10409.38,NA,NA,1390.98,224.6766048,5.494,FALSE
5,1/11/13,49.5,3.243,2372.65,4414.85,1.04,37.36,1191.29,224.7973381,5.494,FALSE
5,1/18/13,45.08,3.237,2752.63,1329.85,1.14,600.58,1769.01,224.8311254,5.494,FALSE
5,1/25/13,57.05,3.227,1156.2,355.57,NA,54.2,808.87,224.8301344,5.494,FALSE
5,2/1/13,58.99,3.244,4697.68,637.17,30,5803.02,970.8,224.8291434,5.494,FALSE
5,2/8/13,59.05,3.417,21533.52,271.06,80.55,10897.89,4109.09,224.8281523,5.494,TRUE
5,2/15/13,53.09,3.475,3763.73,742.56,NA,1112.05,4380.83,224.86875,5.494,FALSE
5,2/22/13,54.1,3.597,3229.38,166.06,NA,7.38,1731.25,225.0133194,5.494,FALSE
5,3/1/13,49.47,3.711,3090.32,25.23,NA,18.75,4117.85,225.1578889,5.494,FALSE
5,3/8/13,53.16,3.658,6476.98,41.8,2,1334.42,3081.47,225.3024583,5.494,FALSE
5,3/15/13,58.01,3.622,2889.92,NA,1,412.01,1122,225.4297742,5.494,FALSE
5,3/22/13,65.96,3.611,2722.96,NA,239,282.76,1476.38,225.5139561,5.494,FALSE
5,3/29/13,53.25,3.606,3189.78,NA,167.64,23.38,1637.87,225.598138,5.494,FALSE
5,4/5/13,61.88,3.583,9023.29,927.32,170.24,405.3,-185.17,225.6823199,5.278,FALSE
5,4/12/13,62.36,3.529,1352.02,376.67,7.6,184.54,1703.57,225.7665018,5.278,FALSE
5,4/19/13,67.43,3.451,884.75,NA,34.2,21.11,895.18,225.7665018,5.278,FALSE
5,4/26/13,60.44,3.417,222.75,NA,28,12.41,524.75,225.7665018,5.278,FALSE
5,5/3/13,67.55,3.386,2933.78,5,25.5,773.23,1252,NA,NA,FALSE
5,5/10/13,65.52,3.392,1023.4,192,11.5,107.83,2743.05,NA,NA,FALSE
5,5/17/13,71.38,3.454,3993.06,111,NA,290.94,2145.91,NA,NA,FALSE
5,5/24/13,77.84,3.494,1717.87,55,365.88,517.77,1281.43,NA,NA,FALSE
5,5/31/13,78.26,3.466,2062.59,48,144.73,NA,796.61,NA,NA,FALSE
5,6/7/13,78.4,3.439,4459.39,34.03,46.17,2003.25,1993.02,NA,NA,FALSE
5,6/14/13,80.76,3.431,623.45,25.93,111.81,596.15,951.43,NA,NA,FALSE
5,6/21/13,83.85,3.479,1522.62,23.42,69.96,411.46,2674.62,NA,NA,FALSE
5,6/28/13,86.09,3.495,1440.24,94.84,1.5,428.8,1431.38,NA,NA,FALSE
5,7/5/13,82.06,3.422,2254.18,203.04,469.36,1970.46,616.95,NA,NA,FALSE
5,7/12/13,85.75,3.4,1621.68,62.35,15.8,561.83,1684.25,NA,NA,FALSE
5,7/19/13,79.73,3.556,744.92,64.71,13.25,188.4,2151.64,NA,NA,FALSE
5,7/26/13,84.16,3.62,131.42,35.39,0.09,NA,948.51,NA,NA,FALSE
6,2/5/10,40.43,2.572,NA,NA,NA,NA,NA,212.6223518,7.259,FALSE
6,2/12/10,40.57,2.548,NA,NA,NA,NA,NA,212.7700425,7.259,TRUE
6,2/19/10,43.58,2.514,NA,NA,NA,NA,NA,212.8161546,7.259,FALSE
6,2/26/10,47.1,2.561,NA,NA,NA,NA,NA,212.845337,7.259,FALSE
6,3/5/10,49.63,2.625,NA,NA,NA,NA,NA,212.8745193,7.259,FALSE
6,3/12/10,58.82,2.667,NA,NA,NA,NA,NA,212.9037017,7.259,FALSE
6,3/19/10,56.55,2.72,NA,NA,NA,NA,NA,212.7351935,7.259,FALSE
6,3/26/10,53.74,2.732,NA,NA,NA,NA,NA,212.533737,7.259,FALSE
6,4/2/10,64.94,2.719,NA,NA,NA,NA,NA,212.3322805,7.092,FALSE
6,4/9/10,66.15,2.77,NA,NA,NA,NA,NA,212.1308239,7.092,FALSE
6,4/16/10,65.68,2.808,NA,NA,NA,NA,NA,211.9942765,7.092,FALSE
6,4/23/10,64.11,2.795,NA,NA,NA,NA,NA,211.9442745,7.092,FALSE
6,4/30/10,68.91,2.78,NA,NA,NA,NA,NA,211.8942725,7.092,FALSE
6,5/7/10,73.68,2.835,NA,NA,NA,NA,NA,211.8442706,7.092,FALSE
6,5/14/10,74.95,2.854,NA,NA,NA,NA,NA,211.8421769,7.092,FALSE
6,5/21/10,74.8,2.826,NA,NA,NA,NA,NA,212.1275324,7.092,FALSE
6,5/28/10,78.89,2.759,NA,NA,NA,NA,NA,212.412888,7.092,FALSE
6,6/4/10,79.44,2.705,NA,NA,NA,NA,NA,212.6982436,7.092,FALSE
6,6/11/10,81.81,2.668,NA,NA,NA,NA,NA,212.9835992,7.092,FALSE
6,6/18/10,83.89,2.637,NA,NA,NA,NA,NA,212.9813843,7.092,FALSE
6,6/25/10,84.2,2.653,NA,NA,NA,NA,NA,212.8641412,7.092,FALSE
6,7/2/10,80.34,2.669,NA,NA,NA,NA,NA,212.746898,6.973,FALSE
6,7/9/10,80.93,2.642,NA,NA,NA,NA,NA,212.6296549,6.973,FALSE
6,7/16/10,83.75,2.623,NA,NA,NA,NA,NA,212.6212163,6.973,FALSE
6,7/23/10,83.9,2.608,NA,NA,NA,NA,NA,212.7578505,6.973,FALSE
6,7/30/10,81.37,2.64,NA,NA,NA,NA,NA,212.8944846,6.973,FALSE
6,8/6/10,86.61,2.627,NA,NA,NA,NA,NA,213.0311188,6.973,FALSE
6,8/13/10,86.83,2.692,NA,NA,NA,NA,NA,213.1677529,6.973,FALSE
6,8/20/10,87.36,2.664,NA,NA,NA,NA,NA,213.1291427,6.973,FALSE
6,8/27/10,85.71,2.619,NA,NA,NA,NA,NA,213.0905324,6.973,FALSE
6,9/3/10,82.15,2.577,NA,NA,NA,NA,NA,213.0519222,6.973,FALSE
6,9/10/10,78.78,2.565,NA,NA,NA,NA,NA,213.013312,6.973,TRUE
6,9/17/10,81.78,2.582,NA,NA,NA,NA,NA,213.0398643,6.973,FALSE
6,9/24/10,76.49,2.624,NA,NA,NA,NA,NA,213.1152886,6.973,FALSE
6,10/1/10,70.69,2.603,NA,NA,NA,NA,NA,213.1907129,7.007,FALSE
6,10/8/10,65.21,2.633,NA,NA,NA,NA,NA,213.2661373,7.007,FALSE
6,10/15/10,68.93,2.72,NA,NA,NA,NA,NA,213.3337977,7.007,FALSE
6,10/22/10,70.97,2.725,NA,NA,NA,NA,NA,213.3820486,7.007,FALSE
6,10/29/10,70.39,2.716,NA,NA,NA,NA,NA,213.4302994,7.007,FALSE
6,11/5/10,59.9,2.689,NA,NA,NA,NA,NA,213.4785503,7.007,FALSE
6,11/12/10,62.11,2.728,NA,NA,NA,NA,NA,213.5268011,7.007,FALSE
6,11/19/10,52.99,2.771,NA,NA,NA,NA,NA,213.4107412,7.007,FALSE
6,11/26/10,65.79,2.735,NA,NA,NA,NA,NA,213.2672961,7.007,TRUE
6,12/3/10,52.3,2.708,NA,NA,NA,NA,NA,213.123851,7.007,FALSE
6,12/10/10,48.46,2.843,NA,NA,NA,NA,NA,212.9804059,7.007,FALSE
6,12/17/10,52.24,2.869,NA,NA,NA,NA,NA,212.918049,7.007,FALSE
6,12/24/10,55.07,2.886,NA,NA,NA,NA,NA,212.9165082,7.007,FALSE
6,12/31/10,49.14,2.943,NA,NA,NA,NA,NA,212.9149674,7.007,TRUE
6,1/7/11,47.78,2.976,NA,NA,NA,NA,NA,212.9134266,6.858,FALSE
6,1/14/11,38.37,2.983,NA,NA,NA,NA,NA,212.9655882,6.858,FALSE
6,1/21/11,46.2,3.016,NA,NA,NA,NA,NA,213.3399647,6.858,FALSE
6,1/28/11,44.98,3.01,NA,NA,NA,NA,NA,213.7143412,6.858,FALSE
6,2/4/11,40.59,2.989,NA,NA,NA,NA,NA,214.0887176,6.858,FALSE
6,2/11/11,39.38,3.022,NA,NA,NA,NA,NA,214.4630941,6.858,TRUE
6,2/18/11,59.61,3.045,NA,NA,NA,NA,NA,214.7775231,6.858,FALSE
6,2/25/11,62.86,3.065,NA,NA,NA,NA,NA,215.0679731,6.858,FALSE
6,3/4/11,60.45,3.288,NA,NA,NA,NA,NA,215.3584231,6.858,FALSE
6,3/11/11,57.71,3.459,NA,NA,NA,NA,NA,215.6488731,6.858,FALSE
6,3/18/11,65.07,3.488,NA,NA,NA,NA,NA,215.9035078,6.858,FALSE
6,3/25/11,70.83,3.473,NA,NA,NA,NA,NA,216.1438163,6.858,FALSE
6,4/1/11,62.25,3.524,NA,NA,NA,NA,NA,216.3841249,6.855,FALSE
6,4/8/11,70.35,3.622,NA,NA,NA,NA,NA,216.6244334,6.855,FALSE
6,4/15/11,73.17,3.743,NA,NA,NA,NA,NA,216.8446627,6.855,FALSE
6,4/22/11,74.24,3.807,NA,NA,NA,NA,NA,217.0146941,6.855,FALSE
6,4/29/11,75.27,3.81,NA,NA,NA,NA,NA,217.1847255,6.855,FALSE
6,5/6/11,65.42,3.906,NA,NA,NA,NA,NA,217.3547569,6.855,FALSE
6,5/13/11,76.95,3.899,NA,NA,NA,NA,NA,217.5247882,6.855,FALSE
6,5/20/11,72.01,3.907,NA,NA,NA,NA,NA,217.2896095,6.855,FALSE
6,5/27/11,80.83,3.786,NA,NA,NA,NA,NA,217.0544307,6.855,FALSE
6,6/3/11,84.01,3.699,NA,NA,NA,NA,NA,216.819252,6.855,FALSE
6,6/10/11,84.49,3.648,NA,NA,NA,NA,NA,216.5840732,6.855,FALSE
6,6/17/11,87.08,3.637,NA,NA,NA,NA,NA,216.5371616,6.855,FALSE
6,6/24/11,85.51,3.594,NA,NA,NA,NA,NA,216.6314502,6.855,FALSE
6,7/1/11,87,3.524,NA,NA,NA,NA,NA,216.7257388,6.925,FALSE
6,7/8/11,88.36,3.48,NA,NA,NA,NA,NA,216.8200275,6.925,FALSE
6,7/15/11,88.93,3.575,NA,NA,NA,NA,NA,216.9044732,6.925,FALSE
6,7/22/11,88.06,3.651,NA,NA,NA,NA,NA,216.964312,6.925,FALSE
6,7/29/11,90.22,3.682,NA,NA,NA,NA,NA,217.0241507,6.925,FALSE
6,8/5/11,91.46,3.684,NA,NA,NA,NA,NA,217.0839894,6.925,FALSE
6,8/12/11,90.49,3.638,NA,NA,NA,NA,NA,217.1438281,6.925,FALSE
6,8/19/11,89.26,3.554,NA,NA,NA,NA,NA,217.2069662,6.925,FALSE
6,8/26/11,90.07,3.523,NA,NA,NA,NA,NA,217.2706543,6.925,FALSE
6,9/2/11,91.22,3.533,NA,NA,NA,NA,NA,217.3343423,6.925,FALSE
6,9/9/11,80.21,3.546,NA,NA,NA,NA,NA,217.3980304,6.925,TRUE
6,9/16/11,84.94,3.526,NA,NA,NA,NA,NA,217.5797506,6.925,FALSE
6,9/23/11,78.49,3.467,NA,NA,NA,NA,NA,217.9188471,6.925,FALSE
6,9/30/11,82.51,3.355,NA,NA,NA,NA,NA,218.2579435,6.925,FALSE
6,10/7/11,74.1,3.285,NA,NA,NA,NA,NA,218.59704,6.551,FALSE
6,10/14/11,71.24,3.274,NA,NA,NA,NA,NA,218.9109844,6.551,FALSE
6,10/21/11,68.53,3.353,NA,NA,NA,NA,NA,219.0740167,6.551,FALSE
